type,comment,username,timestamp,url
0,"NATANČNO PRIMERJAVO GLEDE TEH IZRODKOV, JE DAL NEK MOJ PRIAJTELJ : PRIPELJATI MIGRANTA V DRŽAVO, JE TAKO, KOT BI PRIPELJAL SVINJO V DNEVNO SOBO !!! ! !!! VE SE KAJ SLEDI : SRALA BO NAPREJ, KOT DA SE NI NIČ SPREMENILO !!! ! !!! IN TOČNO TO JE Z TEMI MIGRANTIČI !!! ! !!! ZATO JE VSAKDO, KI JE ZA UVAŽANJE TEH MOHAMEDANSKIH ZVERI, JE AVTOMATSKO PROTI SLOVENIJI !!! ! !!!",Zgornji,"Friday, August 28, 2020 2:29 PM",https://nova24tv.si/slovenija/sramota-ilegalni-migranti-smetijo-po-neoznacenih-grobiscih-pomorjenih-v-kocevskem-rogu/
0,"Se strinjam, samo to je razlika, da bo od svinje lepo zadišalo, ko boš dal na ražen, migros ti bo pa še bolj zasmradil, kot je.",Jože Nardin,"Friday, August 28, 2020 3:12 PM",https://nova24tv.si/slovenija/sramota-ilegalni-migranti-smetijo-po-neoznacenih-grobiscih-pomorjenih-v-kocevskem-rogu/
0,"Po mojem mnenju Je 80% migrantov vojaško izurjenih, ali kriminalcev najhujše vrste!!",Franc Šink,"Sunday, July 19, 2020 3:28 PM",https://nova24tv.si/lokalno/migranti-stvari-so-znosnejse-se-vedno-pa-klicejo-k-ukrepanju/
0,"Najprej ga ""oskrbeti z batinami"" nato pa v izvoz.
Azilno zakonodajo je treba zaostriti do maximuma za azil lahko prosijo le izjeme od izjem z res izjemnimi težavami drugače nemože.",xtc,"Monday, August 3, 2020 12:56 PM",https://nova24tv.si/slovenija/video-razkrivamo-podrobnosti-incidenta-v-azilnem-centru-v-postojni-migranta-splezala-na-bivalni-kontejner-in-protestirala-eden-tako-da-se-je-samoposkodoval/
0,"To drhal je treba ustavit. Potrebno je poslati vojsko z orožjem na mejo in mejo neprodušno zapret za to drhal in jih ne trpat v azilne domove da državljani delamo zanje. Ti ilegalni migranti prinašajo nevarnosti kot so kriminal, terorizem in bolezni. Vojsko bi bilo potrebno poslat ne glede kaj lajajo izdajalci domovine(se ve kdo so).",mona lisa,"Monday, April 20, 2020 1:41 PM",https://nova24tv.si/slovenija/crna-kronika/stale-pred-bencinskim-servisom-v-ljubljani-ilegalni-migranti-postajajo-vse-bolj-predrzni/
1,"Črnci niso za nobeno rabo.
Lenuhi, brezdelneži, tatovi, roparji, morilci.
Govorimo o VELIKI večini.
Jebeš izjeme.",centurion,"Sunday, August 23, 2020 7:28 PM",https://nova24tv.si/svet/doncicev-zvin-gleznja-ni-tezje-narave-vodstvo-lige-nba-se-dobrika-temnopoltim-na-crnski-rasizem-pa-pozablja/
1,"tudi to so prinesli k nam črnuharji, od teh gnilih črnih iztrebkov pač ne moreš pričakovati nič dobrega !!!",sunday,"Monday, January 25, 2021 3:22 PM",https://nova24tv.si/lokalno/v-sloveniji-razglasena-visoka-stopnja-ogrozenosti-zaradi-afriske-prasicje-kuge/
1,"Se en dokaz, da pravo v svetu ne velja enako za vse. Zrtveno jagnje je belec in njegova druzina, ki bodo upraviceno postali se vecji nasprotniki crnuharjev.

Ce bil bil jaz beli policist, se crnca v bodoce ne bi niti dotaknil, ne glede na to, kaj bi one naredil.
In tako BLM in Antifa dobivajo krila. se bo veselo...",kalavnikov,"Wednesday, April 21, 2021 9:59 AM",https://nova24tv.si/svet/pravica-drhali-zmagala-porotniki-nekdanjega-policista-dereka-chauvina-spoznali-za-krivega-smrti-georgea-floyda/
1,"ZAMORCI BI SAMI VEČINOMA POCRKALI OD LAKOTE , ČE BI MORALI ŽIVETI SAMO OD SVOJEGA DELA .",Gren,"Wednesday, October 7, 2020 11:24 AM",https://nova24tv.si/svet/tezko-oborozeni-crnci-marsirali-po-ulicah-louisiane/
1,"Brez belcev, bi črni še vedno bili 1000 let nazaj. Sedaj so dobili moč, vendar ne brez podpore iz ozadja. Če odsekaš roko, ki te hrani, boš tudi sam lačen.",Unikatna,"Wednesday, October 7, 2020 1:24 PM",https://nova24tv.si/svet/tezko-oborozeni-crnci-marsirali-po-ulicah-louisiane/
1,Vojsko na ulico pa počistit to F***ing črnsko nesnago.,DOMOVINSKA LIGA,"Wednesday, October 7, 2020 1:09 PM",https://nova24tv.si/svet/tezko-oborozeni-crnci-marsirali-po-ulicah-louisiane/
1,"Rasistična opica je zagotovo prepričana, da je pametnejša od belcev. Tudi levičarji vseh odtenkov mislijo, da so večji in pametnejši od Boga. Zato taka izjava ne preseneča. Pa vendar je morala priti med bele ljudi, da je pridobila svojo izobrazbo in se je naučila pisati in računati. Zakaj neki ni odšla na izobraževanje nekam med grmičarje? Ne podcenjujem domorodskega znanja, ki se mi zdi pravi zaklad duhovnega in ezoteričnega znanja, ampak zagovedena črnuharca ne bi opravila iniciacije za šamanko. Ker če bi jo, ne bi govorila takih neumnosti.",šmentanamuha,"Wednesday, January 13, 2021 7:38 PM",https://nova24tv.si/svet/o-biden-bi-imel-v-svoji-administraciji-odvetnico-kristen-clarke-ki-je-prepricana-da-so-crnci-zaradi-temnejse-barve-koze-bolj-inteligentni-telesno-razvitejsi-in-bolj-poduhovljeni-od-belcev/
1,"Definitivno je resnica in znanstveno dokazano ,da negroidna rasa po IQ znatneje za ostaja za belci,seveda pa zopet ne vsi kot celotaobstaja tudi del,ki je sposoben dosegati nivo belih,a vendar je ""catch"" v tem,da ti že niso več čisti temnopolti marveč že napol križanci od katerih i eni to stvar uspešno unovčijo in se ne derejo da so zatirani ampak napredujejo s svojim delom in znanjem,ki so si ga bili sposobni pridobiti in oni drugi del,ki pa je v bistvu frustriran,ker je križanec in je neizmerno zloben do okolice ravno zaradi tega neizmerno zloben,če pa je zraven še butast pa je zadeva še tolikohujša.",xtc,"Tuesday, September 8, 2020 3:18 PM",https://nova24tv.si/svet/video-candace-owens-v-sporu-z-reperko-cardi-b-joe-biden-verjame-da-smo-crnci-neumni/
1,rasna diskriminacija je dopustna! za soseda nočem črnuha musliman in cigana!,Van Der Waals,"Tuesday, June 23, 2020 10:47 AM",https://nova24tv.si/slovenija/politika/mladinska-delegatka-pri-ozn-za-slovenijo-pravi-da-crna-zivljenja-stejejo-o-belih-zivljenjih-in-zlorabah-ozn-nad-crnci-pa-molci/
1,"Nisem še slišal za nigerijskega zamorca,da bi bil kateri poštenjak.
Policaj mu sicer ne bi smel klečati na vratu sem pa siguren,da je črnuh crknil namerno samo,da bi zajebal tega policaja kateri mu je hodil obdelovat ženske.Hehehe
----------------------------------------------------------------------------------------------------------------
Dr.Vsevedni Cosmosjasnovidec,vsakemu,lev...,kom......,čef......,mus....,se,po......,.........ostalo je pa znano.
----------------------------------------------------------------------------------------------------------------",cosmosjasnovidec,"Friday, June 5, 2020 11:33 PM",https://nova24tv.si/svet/video-ubiti-george-floyd-ni-zgolj-brezmadezni-mucenik-za-seboj-je-imel-bogato-kriminalno-preteklost/
1,"90% črna golazen, enaka golazen zaseda Evropo.",DOMOVINSKA LIGA,"Monday, June 1, 2020 1:58 PM",https://nova24tv.si/svet/video-protesti-usli-izpod-nadzora-protestniki-ropajo-trgovine-in-pretepajo-tiste-ki-branijo-svojo-lastnino/
1,"Se motiš. 90% protestnikov so belci. Črncev v Ameriki nihče ne zatira. Povsod imajo prednost. Njihov problem je , da se jim ne da študirat, ne da se jim delat. Pa tudi IQ imajo v povprečju nižji. Zato pa so zelo agresivni. Kriminal je edini izhod za mnoge. Ameriški policaji ubijejo več belcev kot črncev, kar v nobenem primeru ni prav, ampak zaradi umorejnih belcev ni nobenih protestov.",Ivan Ivanovič,"Monday, June 1, 2020 11:16 AM",https://nova24tv.si/svet/video-protesti-usli-izpod-nadzora-protestniki-ropajo-trgovine-in-pretepajo-tiste-ki-branijo-svojo-lastnino/
1,čim črnka šteje volilne glasove se že prebudi alarm!!!!,Van Der Waals,"Friday, November 6, 2020 7:46 AM",https://nova24tv.si/slovenija/politika/lvideo-bostjan-m-zupancic-v-pogovoru-z-alesem-erneclom-tanja-fajon-ne-ve-o-cem-govori-ko-govori-o-vladavini-prava/
1,"Če so črnci tako grdi kot ta žnablar floyd, potem si plantaže niti ne želim imet.",rubec,"Saturday, June 6, 2020 7:46 PM",https://nova24tv.si/slovenija/politika/resnica-prepovedana-na-24ur-com-odstranili-komentar-ki-je-zgolj-navedel-da-vecino-umorov-v-zda-zagresijo-crnci/
1,"Ta črnuharska drhal je povsem enaka kot v Sloveniji sedaj ta čefutarska na ulicah katera se očitno ne strinja,da jih delomrzneže podpirajo slovenski davkoplačevalci,sociala in vlada.
Jezni so,ker prejemajo prevelike socialne pomoči dejansko pa sploh ne vedo zakaj smradijo ter smetijo ulice.
Več kot odlično bi bilo,če bi tudi pri nas pričel folk obračunavati z temi čefutarskimi cipami na teh njihovih tako imenovanih protestih kjer so nalite z alkoholom ter nafilane z drogo.
----------------------------------------------------------------------------------------------------------------
Dr.Vsevedni Cosmosjasnovidec,vsakemu,leva..,komu.....,čefu.....,musl...,se,pošč....,.........ostalo je pa znano.
----------------------------------------------------------------------------------------------------------------",cosmosjasnovidec,"Thursday, June 18, 2020 1:04 AM",https://nova24tv.si/svet/crno-aktivistko-ki-je-oznacila-belce-za-sovraznike-posilili-in-ubili-crnci/
1,"Črnio rasisti podobno kot pri nas cigani s pomočjo nevladnikov, lenobe in cuzatorji državnega denarja, mislijo da bodo lahko večno igrali na karto svoje polti . Če bi jim prepustili ZDA bi črnci z nje naredili Afriko čez 50 let, pa ne mislim samo v smislu populacije, ampak predvsem v smislu gospodarstva. Ne sposobni so, zato ni kriva polt belcev, ampak oni sami.",sašo,"Thursday, June 18, 2020 7:21 AM",https://nova24tv.si/svet/crno-aktivistko-ki-je-oznacila-belce-za-sovraznike-posilili-in-ubili-crnci/
1,"a ste vedeli, da je IQ pametnega črnuharja enak iq ju omejenega oz. neumnega opičnjaka !!!",sunday,"Thursday, November 19, 2020 9:59 AM",https://nova24tv.si/slovenija/politika/to-je-vsa-raznolikost-ki-jo-potrebujemo-v-evropi-to-je-bila-izjava-ki-niti-ni-bila-njegova-zaradi-katere-so-na-24ur-zana-mahnica-oznacili-za-rasista/
1,"ČRNCI NIKOLI IN NIKDAR NISO BILE ŽRTVE, NIKOLI, KAR SE TIČE ŽIVLJENJA IZVEN AFRIKE ALI DRUGIH DOMORODNIH DRŽAV, VEDNO SO BILE NASILNE SVINJE, VEDNO, ITAK-V DRŽAVAH, KAMOR SO PRIŠLI NISO NIKOLI IN NIKDAR NIČ USTVARILI, ZATO PA UNIČUJEJO VSE, KAR JIM PRIDE NA PAMET, NE LJUBI SE JIM DELATI, PAČ PA SKORAJ VSI PREJEMAJO SOCIALNO PODPORO, UKVARJAJO PA SE S KRIMINALOM, TUDI UMRLI JE BIL VELIK KRIMINALEC, NOBENA CVETKA, ZA KAR GA IMAJO LEVIČARJI, SKRATKA-LEVIČARJI ZAGOVARJAJO KRIMINAL, UBOJE, UMORE, POSILSTVA, KI GA STORIJO ČRNCI IN NE MISLITI, DA SO MIGRANTI , KI JIH UVAŽAJO V EU KAJ DRUGAČNI, NISO IN NIKOLI NE BODO, TAKŠNI LJUDJE SE NOČEJO IN NE ŽELIJO ASIMILIRATI, KER VEDO, DA BODO VEDNO ZAŠČITENI S STRANI LEVIČARJEV, SE NE BOJIJO NIKOGAR, ZATO ZATIRAJO LJUDI OKOLI SEBE-BELI KRIMINALCI ŠČITIJO ČRNE !!!!",karlina,"Friday, June 19, 2020 9:05 AM",https://nova24tv.si/svet/video-sistemski-rasizem-poglejte-si-brutalne-napade-crncev-na-belce-ki-jih-bodo-osrednji-mediji-zamolcali/
1,Žal je večina temnopoltih v ZDA debela predvsem zaradi lenobe.,Tina Samanta,"Monday, April 5, 2021 1:52 PM",https://nova24tv.si/svet/debelost-temnopoltih-v-zda-po-mnenju-nekaterih-kar-posledica-rasizma/
1,Macron ogabneš... naj se preseli v afriko če so mu tako všeč črnuhi!!!,Van Der Waals,"Tuesday, October 2, 2018 8:31 AM",https://nova24tv.si/svet/video-sistemski-rasizem-poglejte-si-brutalne-napade-crncev-na-belce-ki-jih-bodo-osrednji-mediji-zamolcali/
2,Bolnike pederajsaste zapreti v rezervat in naj se tam razmnožujejo do bridkega konca.,centurion,"Wednesday, April 21, 2021 7:43 PM",https://nova24tv.si/svet/nov-nivo-lgbt-izprijenosti-sole-se-morajo-znebiti-diskriminatornih-izrazov-kot-sta-mama-in-oce/
2,"Prizadeti pedri, pustite naše otroke pri miru, vi jih niti niste sposobni imet, zato pa jih tudi niste sposobni vzgojit in kar se tiče otrok morate biti tiho in se ne smete vmešavati, ko se govori o otrocih.",No men=0men,"Wednesday, April 21, 2021 7:29 PM",https://nova24tv.si/svet/nov-nivo-lgbt-izprijenosti-sole-se-morajo-znebiti-diskriminatornih-izrazov-kot-sta-mama-in-oce/
2,"Glede odnosa do pripadnikov LGBT občudujem Putina. Jim na edini njim razumljiv način pove, kje jim je mesto. So pa agresivni in jim je to, da so drugačni, nenormalni, mogoče povedati samo s silo. Dokler so daleč stran od mojega otroka me ne motijo, v nasprotnem primeru, pa .....
Ker so že tako ponosni nase, naj nosijo naprimer mavrično zvezdo na obleki zaradi ponosa, mi normalni pa bomo vedeli, koga se naj ogibamo v širokem loku, da pred njihovimi nemoralnostmi zaščitimo otroke.",Bebo,"Wednesday, April 21, 2021 7:24 PM",https://nova24tv.si/svet/nov-nivo-lgbt-izprijenosti-sole-se-morajo-znebiti-diskriminatornih-izrazov-kot-sta-mama-in-oce/
2,Golazen pederajsasta nima spoštovanja do ničesar.,Ciril Jenko,"Saturday, March 20, 2021 4:20 AM",https://nova24tv.si/svet/celo-poljska-ni-imuna-na-kristjanofobijo-ponovno-je-bil-oskrunjen-spomenik-janeza-pavla-ii/
2,"Želim, da me pedri in lezbijke nehajo posiljevati s svojimi ""voščili""! Naj se imajo, naj se jeb.jo kolikor se hočejo, ampak nam normalnim naj dajo mir in naj nas ne posiljujejo z tem, kako da so normalni! Niso! So pač defekt narave! In Bog z njimi!",Brutus,"Tuesday, December 22, 2020 6:53 PM",https://nova24tv.si/svet/poljska-lgbtq-skupnost-vsem-skupaj-vosci-mavricne-praznike/
2,"LGBT in vse izrojenosti absolutno prepovedati, vse poslati k psihiatru. Ukiniti in pod sankcijo prepovedati vsakršno dejavnost.",Janko,"Thursday, December 5, 2019 11:38 AM",https://nova24tv.si/slovenija/dr-ivan-stuhec-nismo-se-se-opomogli-od-komunisticne-pohabljenosti-nam-potomci-ze-vsiljujejo-teorijo-spola-kot-civilizacijski-dosezek-in-so-pri-tem-vse-bolj-agresivni/
2,"Če se rodi oseba z homoseksualno nagnjenostjo, je to kolateralna škoda naroda.Že tako ali tako je premalo otrok.",Franc Šink,"Sunday, December 17, 2017 8:10 AM",https://nova24tv.si/svet/o-video-tako-je-srbski-poslanec-na-seji-brutalno-raztrgal-homoseksualce-vam-moramo-vsi-nastaviti-zadnjico/
2,"Ja kaj ps so drugega homoseksualci kot agresivneži...pijajo, se drogirajo, da potem lažje prenesejo bolečino ob tiču v riti..če samo pogledaš njiihovo analno "" ljubezen "" je jasno da se gre za agresivne ljudi.",Sašo,"Saturday, December 9, 2017 7:51 PM",https://nova24tv.si/svet/brez-milosti-sovrazni-komentarji-gejevskega-lobija-pornoigralko-pahnili-v-smrt/
2,Geji in podporniki gejev so psihiči!,AIRWAYS,"Saturday, December 9, 2017 1:27 PM",https://nova24tv.si/svet/brez-milosti-sovrazni-komentarji-gejevskega-lobija-pornoigralko-pahnili-v-smrt/
2,LGBT MANJŠINA BUZERIRA NORMALNE LJUDI!!! PEDRSKI FAŠISTI!!!,Van Der Waals,"Thursday, June 27, 2019 11:38 AM",https://nova24tv.si/svet/400-tisoc-starsev-sporoca-disneyevim-zabaviscem-prenehajte-s-homoseksualno-propagando-ali-pa-vas-bomo-bojkotirali/
2,"LGTB pripadniki niso nevarni samo za gospodarstvo, ampak za celotno državo.",Franci Šink,"Thursday, April 15, 2021 6:56 PM",https://nova24tv.si/svet/poljsko-ustavno-sodisce-razresilo-spornega-varuha-clovekovih-pravic-s-pretecenim-rokom/
2,"Tole sranje z LGBT lahko reši samo en meteorit. Transpizdarije ne sodijo več v rang človeka. Takole se norčevat iz Stvarnika, ne vem, tu bo moral sam Stvarnik poseči vmes. To je res konec civilizacije.",šmentanamuha,"Tuesday, June 9, 2020 8:21 PM",https://nova24tv.si/svet/pisateljica-j-k-rowling-vztraja-da-se-ljudem-ki-menstruirajo-rece-zenske-harry-potter-transspolniki-so-zenske/
2,"Da so toplovodarji moteni sem vedel, a da so tako zelo se mi pa ni sanjalo.",Ciril Jenko,"Thursday, March 11, 2021 9:48 PM",https://nova24tv.si/svet/pripadnik-lgbt-v-crni-gori-lagal-da-so-ga-napadli-napad-nanj-obsodila-srbska-pravoslavna-cerkev/
2,homofob beseda ki so si jo izmislil na FDV ali pa FILOfaksu pedri in lezbike gnili!,Van Der Waals,"Sunday, October 25, 2020 8:29 AM",https://nova24tv.si/svet/estonski-notranji-minister-bi-homoseksualce-poslal-na-svedsko-v-zameno-pa-mu-svedi-predlagajo-da-sprejme-svedske-homofobe/
2,"Pederske spolne prakse in perverzije se mi gabijo, pederska kičasta kranclarija je zame izven zdravega okusa in znak norosti, sodomitsko pedersko posiljevanje otrok z njihovo izrojeno ideologijo je zame višek podlosti. To, da zaradi vsega tega paradirajo in se zato čutijo ponosne je zame težki idotizem. Ali je to sovražni govor?",Artur,"Friday, October 11, 2019 3:44 PM",https://nova24tv.si/slovenija/neverjetno-na-osnovni-soli-dob-bo-drustvo-parada-ponosa-izvedlo-delavnico-na-temo-strasenja-s-sovraznim-govorom-preko-ideologije-lgbt-in-teorije-spola/
2,"homoti in ostale verzije LGBTbalabla so zame umsko moteni osebki vedno bili in vedno bodo in tako bi jih morali tudi obravnavati.

nemarambutlnov.press",Anton,"Wednesday, September 16, 2020 8:48 AM",https://nova24tv.si/svet/poglavar-poljskih-homoborcev-robert-biedron-po-porazu-na-predsedniskih-volitvah-v-tujini-crni-svojo-drzavo/
2,"Verjemte, da so naši LGBT aktivisti bolj nevarni. Pritajeni, prihuljeni, hinavski hodijo po šolah in izvajajo svojo propagando. Antifa bedake je možno videti in ujeti in kaznovati. Kako bomo pa onemogočili Lgbtjevce?",SVOJ,"Saturday, August 29, 2020 8:23 AM",https://nova24tv.si/svet/antifa-s-podporo-varsavskega-zupana-rafala-trzaskowskega-vse-bolj-ogroza-javni-red-in-mir-v-prestolnici/
2,"Kar naj, tako se bodo še bolj zagabili vsem skupaj. Brezbožne LGBT kreature mislijo, da lahko vsilijo svetu svoj satanizem in izprijenost. Mavrično zastavo so ukradli južnoameriškim Indijancem, posmehujejo se Božjim Zakonom in Stvarniku kažejo sredinec. Le le ...",šmentanamuha,"Sunday, August 2, 2020 11:07 PM",https://nova24tv.si/svet/lgbt-aktivisti-skrunili-vec-spomenikov-na-poljskem-premier-jim-odgovarja-z-molitvijo-pred-jezusovimi-nogami-ne-bomo-ponovili-napak-zahoda/
2,"TOČNO VIDIMO, DA TOLERIRANJE TAKIH SEKSUALNOSPREVRŽENIH POKVARJENIH ZLOBNIH SATANOVIH TOLP VODI SAMO V PROPAD NARODOV !!! ! !!! ZATO JE TO PEKLENSKO ZLO POTREBNO NAJBOLJ ZATIRATI , ČE ŽELIMO IMETI ZDRAVO IN USPEŠNO DRUŽBO !!! ! !!! AMENNN !!! ! !!!",Zgornji,"Friday, July 31, 2020 1:58 PM",https://nova24tv.si/svet/to-je-novi-poljski-zunanji-minister-ima-sirok-nabor-izkusenj-s-podrocja-zunanjih-zadev-in-nizko-toleranco-do-lgbt-ideologije/
2,POSTRELT pedre in lezbike!,Van Der Waals,"Sunday, August 2, 2020 8:49 AM",https://nova24tv.si/svet/lgbt-aktivisti-skrunili-vec-spomenikov-na-poljskem-premier-jim-odgovarja-z-molitvijo-pred-jezusovimi-nogami-ne-bomo-ponovili-napak-zahoda/
